,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg,goal_loc_jpsxg,goal_loc_jpsxg - jpsxg
5829,,2710470383,Adam Wharton,RegularPlay,9826,1296650,79.6694174768,22.4578343989,64,SecondHalf,False,False,True,False,False,103.577586207,33.16125,32.55125,1.1365263102,0.03,0.04,OutsideBox,9937,9826,Brentford,Crystal Palace,2,1,4506270,2024-08-18T13:00:00Z,#0055A5,#0055A5,1.3832671957672,0.300668336031746,1.0,,12,64.0,Crystal Palace,Saved,29.0,Left Foot,,Daichi Kamada,Marc Guéhi,Pass (Live),1.3832671957672,0.300668336031746,Right,Bottom,0,0,0,0,1,0,0.09057892383768268,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15809884662684587,0.11809884662684586,0.1375826385282458,-0.02051620809860008
5831,,2716257707,Adam Wharton,RegularPlay,9826,1296650,83.9490291264,23.1584713419,16,FirstHalf,False,False,True,False,False,103.103448276,34.0,31.1025,0.2825263144,0.02,0.26,OutsideBox,8455,9826,Chelsea,Crystal Palace,1,1,4506285,2024-09-01T12:30:00Z,#0055A5,#0055A5,1.76653439153439,0.0747424112169312,1.0,,2,16,Crystal Palace,Saved,24.0,Left Foot,,Daichi Kamada,Daichi Kamada,Pass (Live),1.76653439153439,0.0747424112169312,Right,Bottom,0,0,0,0,1,0,0.12916573127896003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2252842316222066,-0.034715768377793416,0.24126596170308556,0.01598173008087897
5833,,2727044005,Adam Wharton,RegularPlay,9826,1296650,75.840291264,33.77125,43,FirstHalf,False,False,True,False,False,103.103448276,33.8475,34.38125,0.9374736796,0.01,0.02,OutsideBox,8668,9826,Everton,Crystal Palace,2,1,4506317,2024-09-28T14:00:00Z,#0055A5,#0055A5,0.899140211640211,0.24800890994709,1.0,,11,43,Crystal Palace,Saved,33.0,Left Foot,"Deflected, Volley",Daichi Kamada,,,0.899140211640211,0.24800890994709,Middle,Bottom,0,0,1,0,0,0,0.041508471516788825,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.030495419657574782,0.010495419657574782,0.028115882972022145,-0.002379536685552637
5834,,2740141507,Adam Wharton,RegularPlay,9826,1296650,79.5567961176,31.255,82,SecondHalf,False,False,True,False,False,102.7241379312,33.695,30.87375,1.5025263084,0.03,0.31,OutsideBox,9826,8586,Crystal Palace,Tottenham Hotspur,1,0,4506409,2024-10-27T14:00:00Z,#0055A5,#0055A5,1.82705026455026,0.397493732380952,1.0,,23,82,Crystal Palace,Saved,29.0,Right Foot,,Will Hughes,Eddie Nketiah,Pass (Live),1.82705026455026,0.397493732380952,Right,Top,0,0,0,0,0,1,-0.037833893452818596,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.09187113117484336,-0.21812886882515664,0.09469342535475199,0.0028222941799086326
5838,,2710461649,Adam Wharton,RegularPlay,9826,1296650,83.2733009712,46.5931210156,53,SecondHalf,False,False,True,False,False,102.629310345,35.6775,32.55125,0.4879999976,0.01,0.04,OutsideBox,9937,9826,Brentford,Crystal Palace,2,1,4506270,2024-08-18T13:00:00Z,#0055A5,#0055A5,1.3832671957672,0.129100528465608,1.0,,11,53.0,Crystal Palace,Saved,25.0,Left Foot,,Will Hughes,Tyrick Mitchell,Pass (Live),1.3832671957672,0.129100528465608,Right,Bottom,0,0,0,0,1,0,0.13545259029042578,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.22452801798916816,0.18452801798916815,0.22640876622832382,0.0018807482391556551
5839,,2710470383,Adam Wharton,RegularPlay,9826,1296650,79.6694174768,22.4578343989,64,SecondHalf,False,False,True,False,False,103.577586207,33.16125,32.55125,1.1365263102,0.03,0.04,OutsideBox,9937,9826,Brentford,Crystal Palace,2,1,4506270,2024-08-18T13:00:00Z,#0055A5,#0055A5,1.3832671957672,0.300668336031746,1.0,,12,64.0,Crystal Palace,Saved,29.0,Left Foot,,Daichi Kamada,Marc Guéhi,Pass (Live),1.3832671957672,0.300668336031746,Right,Bottom,0,0,0,0,1,0,0.09057892383768268,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15809884662684587,0.11809884662684586,0.1375826385282458,-0.02051620809860008
5841,,2716257707,Adam Wharton,RegularPlay,9826,1296650,83.9490291264,23.1584713419,16,FirstHalf,False,False,True,False,False,103.103448276,34.0,31.1025,0.2825263144,0.02,0.26,OutsideBox,8455,9826,Chelsea,Crystal Palace,1,1,4506285,2024-09-01T12:30:00Z,#0055A5,#0055A5,1.76653439153439,0.0747424112169312,1.0,,2,16,Crystal Palace,Saved,24.0,Left Foot,,Daichi Kamada,Daichi Kamada,Pass (Live),1.76653439153439,0.0747424112169312,Right,Bottom,0,0,0,0,1,0,0.12916573127896003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2252842316222066,-0.034715768377793416,0.24126596170308556,0.01598173008087897
5843,,2727044005,Adam Wharton,RegularPlay,9826,1296650,75.840291264,33.77125,43,FirstHalf,False,False,True,False,False,103.103448276,33.8475,34.38125,0.9374736796,0.01,0.02,OutsideBox,8668,9826,Everton,Crystal Palace,2,1,4506317,2024-09-28T14:00:00Z,#0055A5,#0055A5,0.899140211640211,0.24800890994709,1.0,,11,43,Crystal Palace,Saved,33.0,Left Foot,"Deflected, Volley",Daichi Kamada,,,0.899140211640211,0.24800890994709,Middle,Bottom,0,0,1,0,0,0,0.041508471516788825,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.030495419657574782,0.010495419657574782,0.028115882972022145,-0.002379536685552637
5844,,2740141507,Adam Wharton,RegularPlay,9826,1296650,79.5567961176,31.255,82,SecondHalf,False,False,True,False,False,102.7241379312,33.695,30.87375,1.5025263084,0.03,0.31,OutsideBox,9826,8586,Crystal Palace,Tottenham Hotspur,1,0,4506409,2024-10-27T14:00:00Z,#0055A5,#0055A5,1.82705026455026,0.397493732380952,1.0,,23,82,Crystal Palace,Saved,29.0,Right Foot,,Will Hughes,Eddie Nketiah,Pass (Live),1.82705026455026,0.397493732380952,Right,Top,0,0,0,0,0,1,-0.037833893452818596,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.09187113117484336,-0.21812886882515664,0.09469342535475199,0.0028222941799086326
5849,,2727004231,Daniel Munoz,FromCorner,9826,859282,100.732758621,37.684,26,FirstHalf,False,False,True,True,True,104.1465517242,37.2025,36.97375,0.5329473658,0.17,0.0,InsideBox,8668,9826,Everton,Crystal Palace,2,1,4506317,2024-09-28T14:00:00Z,#0055A5,#0055A5,0.21329365079365,0.140991366613757,1.0,,7,26,Crystal Palace,Blocked,5.0,Right Foot,,Jefferson Lerma,,,0.21329365079365,0.140991366613757,Left,Bottom,1,0,0,0,0,0,0.28189911065441947,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6400111255448446,0.6400111255448446,0.6275081316136191,-0.012502993931225559
5850,,2727175999,Daniel Munoz,RegularPlay,9826,859282,95.640350876,20.4960509585,90,SecondHalf,False,False,True,False,True,102.9137931036,31.56,34.22875,0.770526312,0.01,0.01,InsideBox,8668,9826,Everton,Crystal Palace,2,1,4506317,2024-09-28T14:00:00Z,#0055A5,#0055A5,0.939484126984128,0.20384293968254,1.0,1.0,24,90+1,Crystal Palace,Saved,14.0,Head,,Marc Guéhi,Jefferson Lerma,Pass (Live),0.939484126984128,0.20384293968254,Middle,Bottom,0,0,1,0,0,0,0.21135017030869846,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.12350832995336743,0.11350832995336743,0.12023456562451598,-0.0032737643288514445
5855,,2746147581,Daniel Munoz,RegularPlay,9826,859282,93.6,37.355,49,SecondHalf,False,False,True,False,True,96.9912280694,36.5925,33.77125,0.449473682,0.49,0.26,InsideBox,9826,9879,Crystal Palace,Fulham,0,2,4506476,2024-11-09T15:00:00Z,#0055A5,#0055A5,1.06051587301587,0.118908381481481,1.0,,17,49,Crystal Palace,Saved,14.0,Left Foot,,Ismaila Sarr,Daichi Kamada,Pass (Live),1.06051587301587,0.118908381481481,Middle,Bottom,0,0,1,0,0,0,0.2019931330948549,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16211320611662647,-0.09788679388337354,0.16295645660024943,0.0008432504836229648
5856,,2746234193,Daniel Munoz,RegularPlay,9826,859282,90.4,22.6680254818,85,SecondHalf,False,False,True,False,True,101.8706896554,31.1025,30.72125,0.1219999994,0.02,0.3,InsideBox,9826,9879,Crystal Palace,Fulham,0,2,4506476,2024-11-09T15:00:00Z,#0055A5,#0055A5,1.86739417989418,0.0322751321164021,1.0,,29,85,Crystal Palace,Saved,17.0,Left Foot,,Daniel Muñoz,Trevoh Chalobah,Pass (Live),1.86739417989418,0.0322751321164021,Right,Bottom,0,0,0,0,1,0,0.1865172954115593,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.351590753014399,0.05159075301439903,0.37528800305703575,0.02369725004263673
5859,,2753533055,Daniel Munoz,RegularPlay,9826,859282,102.155172414,26.1696875,62,SecondHalf,False,False,True,True,True,104.3362068966,32.09375,34.22875,0.802631575,0.29,0.0,InsideBox,9826,10261,Crystal Palace,Newcastle United,1,1,4506414,2024-11-30T15:00:00Z,#0055A5,#0055A5,0.939484126984128,0.212336395502646,1.0,,9,62,Crystal Palace,Blocked,5.0,Right Foot,,Ismaila Sarr,,,0.939484126984128,0.212336395502646,Middle,Bottom,0,0,1,0,0,0,0.27251286235154243,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.363137595449084,0.363137595449084,0.33383240445067025,-0.029305190998413777
5860,,2753584869,Daniel Munoz,RegularPlay,9826,859282,99.5948275866,27.278333333,90,SecondHalf,False,False,True,False,True,,,31.255,0.3659999982,0.15,0.23,InsideBox,9826,10261,Crystal Palace,Newcastle United,1,1,4506414,2024-11-30T15:00:00Z,#0055A5,#0055A5,1.72619047619048,0.0968253963492064,1.0,4.0,17,90+4,Crystal Palace,Goal,7.0,Head,,Marc Guéhi,Maxence Lacroix,Pass (Live),1.72619047619048,0.0968253963492064,Right,Bottom,0,0,0,0,1,0,0.2710543082437966,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4724364162006886,0.2424364162006886,0.49021117893858557,0.017774762737896965
5862,,2756182251,Daniel Munoz,RegularPlay,9826,859282,92.7,22.5979617875,4,FirstHalf,False,False,True,False,True,,,35.44875,0.8539999958,0.14,0.16,InsideBox,9826,8456,Crystal Palace,Manchester City,2,2,4506435,2024-12-07T15:00:00Z,#0055A5,#0055A5,0.616732804232803,0.225925924814815,1.0,,0,4,Crystal Palace,Goal,16.0,Right Foot,,Will Hughes,Will Hughes,Pass (Live),0.616732804232803,0.225925924814815,Left,Bottom,1,0,0,0,0,0,0.20223190557036352,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3631744398026736,0.2031744398026736,0.3377295984914826,-0.025444841311191013
5863,,2759525025,Daniel Munoz,RegularPlay,9826,859282,96.2192982446,30.56875,31,FirstHalf,False,False,True,False,True,103.103448276,32.475,32.24625,0.449473682,0.19,0.25,InsideBox,10204,9826,Brighton & Hove Albion,Crystal Palace,1,3,4506445,2024-12-15T14:00:00Z,#0055A5,#0055A5,1.46395502645503,0.118908381481481,1.0,,7,31,Crystal Palace,Saved,11.0,Right Foot,,Tyrick Mitchell,Daniel Muñoz,Pass (Live),1.46395502645503,0.118908381481481,Right,Bottom,0,0,0,0,1,0,0.24263966767288672,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.49909666487730214,0.24909666487730214,0.4947830419826284,-0.004313622894673741
5864,,2762196189,Daniel Munoz,RegularPlay,9826,859282,92.5,30.244,22,FirstHalf,False,False,True,False,True,102.9137931036,33.31375,34.99125,0.2054736832,0.12,0.14,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#0055A5,#0055A5,0.73776455026455,0.0543581172486773,1.0,,5,22.0,Crystal Palace,Saved,15.0,Left Foot,,Eberechi Eze,Jean-Philippe Mateta,Pass (Live),0.73776455026455,0.0543581172486773,Middle,Bottom,0,0,1,0,0,0,0.18843096349089533,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1450407137824081,0.005040713782408085,0.15524640336234694,0.010205689579938837
5866,,2762713117,Daniel Munoz,RegularPlay,9826,859282,100.9224137934,33.77125,37,FirstHalf,False,False,True,True,True,103.577586207,35.22,37.5075,0.4430526294,0.42,0.0,InsideBox,9826,8466,Crystal Palace,Southampton,2,1,4506495,2024-12-29T15:00:00Z,#0055A5,#0055A5,0.0720899470899452,0.11720969031746,1.0,,15,37,Crystal Palace,Blocked,5.0,Right Foot,,Tyrick Mitchell,Ismaila Sarr,Pass (Live),0.0720899470899452,0.11720969031746,Left,Bottom,1,0,0,0,0,0,0.2815355724306339,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5758101762915212,0.5758101762915212,0.568045274784969,-0.00776490150655218
5867,,2762795677,Daniel Munoz,FastBreak,9826,859282,92.2,21.1966879015,90,SecondHalf,False,False,True,False,True,103.9568965518,32.09375,34.83875,0.5265263132,0.06,0.08,InsideBox,9826,8466,Crystal Palace,Southampton,2,1,4506495,2024-12-29T15:00:00Z,#0055A5,#0055A5,0.778108465608464,0.139292675449735,1.0,2.0,26,90+2,Crystal Palace,Saved,17.0,Right Foot,,Ismaila Sarr,Jean-Philippe Mateta,Pass (Live),0.778108465608464,0.139292675449735,Middle,Bottom,0,0,1,0,0,0,0.18099500985873485,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1339381825467706,0.05393818254677059,0.13206663026089524,-0.0018715522858753497
5870,,2776718463,Daniel Munoz,RegularPlay,9826,859282,89.7,33.31375,64,SecondHalf,False,False,True,False,True,102.8189655174,33.695,33.5425,0.2439999988,0.06,0.03,InsideBox,9826,8668,Crystal Palace,Everton,1,2,4506625,2025-02-15T17:30:00Z,#0055A5,#0055A5,1.12103174603175,0.0645502642328042,1.0,,18,64,Crystal Palace,Saved,18.0,Left Foot,,Eberechi Eze,Eberechi Eze,Take-On,1.12103174603175,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.16503998045006463,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.11400605202277704,0.08400605202277704,0.12285028199447073,0.008844229971693693
5871,,2779455231,Daniel Munoz,FastBreak,9826,859282,101.8706896554,22.4578343989,66,SecondHalf,False,False,True,False,True,,,33.16125,1.829999991,0.11,0.36,InsideBox,9879,9826,Fulham,Crystal Palace,0,2,4506637,2025-02-22T15:00:00Z,#0055A5,#0055A5,1.22189153439154,0.484126981746032,1.0,,15,66,Crystal Palace,Goal,9.0,Right Foot,,Daniel Muñoz,Jean-Philippe Mateta,Pass (Live),1.22189153439154,0.484126981746032,Middle,Top,0,0,0,1,0,0,0.20153532699144286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2528562761990739,-0.10714372380092607,0.22710613706235264,-0.02575013913672128
5875,,2785453413,Daniel Munoz,RegularPlay,9826,859282,93.5,22.5979617875,78,SecondHalf,False,False,True,False,True,98.2456140347,26.2853125,33.8475,0.2439999988,0.31,0.26,InsideBox,9826,9902,Crystal Palace,Ipswich Town,1,0,4506346,2025-03-08T15:00:00Z,#0055A5,#0055A5,1.04034391534392,0.0645502642328042,1.0,,30,78,Crystal Palace,Saved,15.0,Right Foot,,,,,1.04034391534392,0.0645502642328042,Middle,Bottom,0,0,1,0,0,0,0.19334121943339933,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2144415419183695,-0.045558458081630504,0.2304224802690571,0.01598093835068759
5876,,2796312863,Daniel Munoz,FastBreak,9826,859282,90.6,20.3559235699,55,SecondHalf,False,False,True,False,True,,,36.5925,0.2439999988,0.05,0.33,InsideBox,9826,10204,Crystal Palace,Brighton & Hove Albion,2,1,4506375,2025-04-05T14:00:00Z,#0055A5,#0055A5,0.314153439153439,0.0645502642328042,1.0,,11,55,Crystal Palace,Goal,18.0,Right Foot,Deflected,Eberechi Eze,Daichi Kamada,Pass (Live),0.314153439153439,0.0645502642328042,Left,Bottom,1,0,0,0,0,0,0.18229936324947343,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.31401469838234924,-0.01598530161765077,0.33031010270343236,0.016295404321083118
5883,,2720070761,Tyrick Mitchell,RegularPlay,9826,1120224,96.3157894727,47.7141401244,84,SecondHalf,False,False,True,False,True,103.8620689656,35.75375,33.92375,1.7850526228,0.04,0.01,InsideBox,9826,8197,Crystal Palace,Leicester City,2,2,4506296,2024-09-14T14:00:00Z,#0055A5,#0055A5,1.02017195767196,0.472236143597884,1.0,,25,84,Crystal Palace,Saved,14.0,Left Foot,Volley,Adam Wharton,Maxence Lacroix,Pass (Live),1.02017195767196,0.472236143597884,Middle,Top,0,0,0,1,0,0,0.1652072525655374,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.18091864332525928,0.17091864332525927,0.16609929485540348,-0.014819348469855803
5887,,2765787725,Tyrick Mitchell,RegularPlay,9826,1120224,98.6315789471,40.973809524,61,SecondHalf,False,False,True,False,True,101.3965517244,38.032142859,35.14375,0.9374736796,0.18,0.17,InsideBox,8197,9826,Leicester City,Crystal Palace,0,2,4506517,2025-01-15T19:30:00Z,#0055A5,#0055A5,0.697420634920634,0.24800890994709,1.0,,17,61,Crystal Palace,Saved,8.0,Left Foot,,Ismaila Sarr,Eberechi Eze,Pass (Live),0.697420634920634,0.24800890994709,Middle,Bottom,0,0,1,0,0,0,0.24882957331841993,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.24587065859543342,0.0758706585954334,0.21602790776962102,-0.029842750825812392
5893,,2795141111,Matheus Franca,ThrowInSetPiece,9826,1316124,96.2192982446,37.94809524,90,SecondHalf,False,False,True,False,True,,,37.2025,0.4879999976,0.04,0.48,InsideBox,8466,9826,Southampton,Crystal Palace,1,1,4506371,2025-04-02T18:45:00Z,#0055A5,#0055A5,0.152777777777778,0.129100528465608,1.0,2.0,16,90+2,Crystal Palace,Goal,11.0,Head,,Jefferson Lerma,Marc Guéhi,Interception,0.152777777777778,0.129100528465608,Left,Bottom,1,0,0,0,0,0,0.24173118407916194,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.35377003874882634,-0.12622996125117364,0.36247753930423937,0.008707500555413028
5894,,2799649981,Matheus Franca,RegularPlay,9826,1316124,101.8706896554,44.5612738809,85,SecondHalf,False,False,True,False,True,104.3362068966,37.05,31.56,0.5265263132,0.06,0.19,InsideBox,8456,9826,Manchester City,Crystal Palace,5,2,4506388,2025-04-12T11:30:00Z,#0055A5,#0055A5,1.64550264550265,0.139292675449735,1.0,,26,85,Crystal Palace,Saved,8.0,Left Foot,,Justin Devenny,Will Hughes,Pass (Live),1.64550264550265,0.139292675449735,Right,Bottom,0,0,0,0,1,0,0.30046548765433956,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6563197466203199,0.4663197466203199,0.6433173674494181,-0.013002379170901746
5896,,2795141111,Matheus Franca,ThrowInSetPiece,9826,1316124,96.2192982446,37.94809524,90,SecondHalf,False,False,True,False,True,,,37.2025,0.4879999976,0.04,0.48,InsideBox,8466,9826,Southampton,Crystal Palace,1,1,4506371,2025-04-02T18:45:00Z,#0055A5,#0055A5,0.152777777777778,0.129100528465608,1.0,2.0,16,90+2,Crystal Palace,Goal,11.0,Head,,Jefferson Lerma,Marc Guéhi,Interception,0.152777777777778,0.129100528465608,Left,Bottom,1,0,0,0,0,0,0.24173118407916194,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.35377003874882634,-0.12622996125117364,0.36247753930423937,0.008707500555413028
5897,,2799649981,Matheus Franca,RegularPlay,9826,1316124,101.8706896554,44.5612738809,85,SecondHalf,False,False,True,False,True,104.3362068966,37.05,31.56,0.5265263132,0.06,0.19,InsideBox,8456,9826,Manchester City,Crystal Palace,5,2,4506388,2025-04-12T11:30:00Z,#0055A5,#0055A5,1.64550264550265,0.139292675449735,1.0,,26,85,Crystal Palace,Saved,8.0,Left Foot,,Justin Devenny,Will Hughes,Pass (Live),1.64550264550265,0.139292675449735,Right,Bottom,0,0,0,0,1,0,0.30046548765433956,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6563197466203199,0.4663197466203199,0.6433173674494181,-0.013002379170901746
5899,,2763452193,Chris Richards,SetPiece,9826,950829,95.9298245603,35.75375,56,SecondHalf,False,False,True,False,True,103.8620689656,34.83875,33.31375,2.151052621,0.06,0.2,InsideBox,9826,8455,Crystal Palace,Chelsea,1,1,4506506,2025-01-04T15:00:00Z,#0055A5,#0055A5,1.18154761904762,0.56906153994709,1.0,,16,56,Crystal Palace,Saved,11.0,Head,,Eberechi Eze,Daniel Muñoz,Fouled,1.18154761904762,0.56906153994709,Middle,Top,0,0,0,1,0,0,0.15547197918701353,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0879824645237462,-0.11201753547625382,0.07923515545996045,-0.00874730906378575
5900,,2766406339,Chris Richards,SetPiece,9826,950829,93.8,36.44,25,FirstHalf,False,False,True,False,True,104.4310344828,33.46625,32.0175,1.059473679,0.03,0.05,InsideBox,8654,9826,West Ham United,Crystal Palace,0,2,4506532,2025-01-18T15:00:00Z,#0055A5,#0055A5,1.5244708994709,0.280284042063492,1.0,,4,25,Crystal Palace,Saved,13.0,Head,,Eberechi Eze,Daichi Kamada,Pass (Live),1.5244708994709,0.280284042063492,Right,Bottom,0,0,0,0,1,0,0.2241214426522922,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33744090991590286,0.2874409099159029,0.3094743452738019,-0.027966564642100955
5901,,2769310743,Chris Richards,SetPiece,9826,950829,89.7,35.3725,59,SecondHalf,False,False,True,False,True,103.4827586208,34.0,31.865,0.8539999958,0.02,0.05,InsideBox,9826,9937,Crystal Palace,Brentford,1,2,4506606,2025-01-26T14:00:00Z,#0055A5,#0055A5,1.56481481481482,0.225925924814815,1.0,,17,59,Crystal Palace,Saved,18.0,Head,,Eberechi Eze,Will Hughes,Fouled,1.56481481481482,0.225925924814815,Right,Bottom,0,0,0,0,1,0,0.18694574277240117,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20217712157327986,0.15217712157327984,0.19849294553948937,-0.0036841760337904816
5903,,2781024193,Chris Richards,FromCorner,9826,950829,95.0614035074,42.813125,29,FirstHalf,False,False,True,False,True,103.103448276,35.22,32.24625,0.3659999982,0.02,0.04,InsideBox,9826,10252,Crystal Palace,Aston Villa,4,1,4506339,2025-02-25T19:30:00Z,#0055A5,#0055A5,1.46395502645503,0.0968253963492064,1.0,,1,29,Crystal Palace,Saved,12.0,Head,,Adam Wharton,Marc Guéhi,Pass (Live),1.46395502645503,0.0968253963492064,Right,Bottom,0,0,0,0,1,0,0.23873704600754878,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3707791396318938,0.3307791396318938,0.3882044556636257,0.01742531603173192
5906,,2799569591,Chris Richards,FromCorner,9826,950829,102.9137931036,33.46625,21,FirstHalf,False,False,True,False,True,,,33.77125,1.1814736784,0.53,0.98,InsideBox,8456,9826,Manchester City,Crystal Palace,5,2,4506388,2025-04-12T11:30:00Z,#0055A5,#0055A5,1.06051587301587,0.312559174179894,1.0,,5,21,Crystal Palace,Goal,3.0,Head,Deflected,Adam Wharton,,,1.06051587301587,0.312559174179894,Middle,Top,0,0,0,1,0,0,0.21663855333578633,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16324221850480972,-0.8167577814951903,0.18545391393906172,0.022211695434252
5909,,2723653757,Ismaila Sarr,RegularPlay,9826,771294,100.9224137934,30.34,65,SecondHalf,False,False,True,False,True,101.9655172416,30.7975,32.39875,1.0979999946,0.22,0.25,InsideBox,9826,10260,Crystal Palace,Manchester United,0,0,4506305,2024-09-21T16:30:00Z,#0055A5,#0055A5,1.42361111111111,0.290476189047619,1.0,,18,65,Crystal Palace,Saved,5.0,Right Foot,Volley,Eddie Nketiah,,,1.42361111111111,0.290476189047619,Right,Bottom,0,0,0,0,1,0,0.2845198649666243,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6797411060503852,0.4297411060503852,0.6283558665501642,-0.051385239500221
5911,,2730487713,Ismaila Sarr,RegularPlay,9826,771294,92.7,23.0183439533,45,FirstHalf,False,False,True,False,True,102.9137931036,32.24625,36.5925,0.0834736838,0.08,0.34,InsideBox,9826,8650,Crystal Palace,Liverpool,0,1,4506328,2024-10-05T11:30:00Z,#0055A5,#0055A5,0.314153439153439,0.0220829851322751,1.0,2.0,7,45+2,Crystal Palace,Saved,15.0,Right Foot,,Maxence Lacroix,Adam Wharton,Pass (Live),0.314153439153439,0.0220829851322751,Left,Bottom,1,0,0,0,0,0,0.2024529319149399,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3634416920564325,0.023441692056432484,0.3904505073183049,0.027008815261872376
5912,,2740055519,Ismaila Sarr,RegularPlay,9826,771294,91.1,20.2858598756,30,FirstHalf,False,False,True,False,True,103.577586207,32.24625,33.8475,0.6485263126,0.02,0.01,InsideBox,9826,8586,Crystal Palace,Tottenham Hotspur,1,0,4506409,2024-10-27T14:00:00Z,#0055A5,#0055A5,1.04034391534392,0.171567807566138,1.0,,3,30,Crystal Palace,Saved,18.0,Right Foot,,Will Hughes,Daniel Muñoz,Pass (Live),1.04034391534392,0.171567807566138,Middle,Bottom,0,0,1,0,0,0,0.17069273436701093,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.12121345945016675,0.11121345945016675,0.11666430318183746,-0.004549156268329288
5913,,2740111995,Ismaila Sarr,FromCorner,9826,771294,91.5,38.78857143,57,SecondHalf,False,False,True,False,True,103.103448276,34.68625,36.21125,0.4045263138,0.06,0.43,InsideBox,9826,8586,Crystal Palace,Tottenham Hotspur,1,0,4506409,2024-10-27T14:00:00Z,#0055A5,#0055A5,0.415013227513228,0.107017543333333,1.0,,19,57,Crystal Palace,Saved,16.0,Right Foot,Deflected,Adam Wharton,Ismaila Sarr,Pass (Live),0.415013227513228,0.107017543333333,Left,Bottom,1,0,0,0,0,0,0.20002809985538328,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.34542828306551215,-0.08457171693448784,0.34928665571964673,0.0038583726541345786
